"","taxon","freq","prev","p.freq","p.prev","p","not.contaminant","phylum","class","order","family","genus","species","in.homd","in.core.hominid","in.contam.list","taxon_category","threshold"
"8120","948107",0.000137957504471934,57,NA,0.0808823529411764,0.0808823529411764,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","Paraburkholderia sprentiae",FALSE,FALSE,FALSE,"None",0.7
"8121","2026199",0.000261137571182203,56,NA,0.0882352941176471,0.0882352941176471,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","Paraburkholderia aromaticivorans",FALSE,FALSE,FALSE,"None",0.7
"8122","169430",0.000103030788043224,43,NA,0.183823529411765,0.183823529411765,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","Paraburkholderia hospita",FALSE,FALSE,FALSE,"None",0.7
"8123","2814653",0.00159477242884082,65,NA,0.0220588235294118,0.0220588235294118,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Caballeronia","Caballeronia sp. M1242",FALSE,FALSE,FALSE,"None",0.7
"8124","758793",0.000181557086639113,55,NA,0.0955882352941176,0.0955882352941176,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Caballeronia","Caballeronia insecticola",FALSE,FALSE,FALSE,"None",0.7
"8125","412963",0.000132770576203239,51,NA,0.125,0.125,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Mycetohabitans","Mycetohabitans rhizoxinica",FALSE,FALSE,FALSE,"None",0.7
"8126","656179",1.34698590824878e-05,18,NA,0.367647058823529,0.367647058823529,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea","Pandoraea faecigallinarum",FALSE,FALSE,FALSE,"None",0.7
"8127","573737",1.905253215868e-05,30,NA,0.279411764705882,0.279411764705882,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea","Pandoraea oxalativorans",FALSE,FALSE,FALSE,"None",0.7
"8128","232721",0.00381057407559802,50,NA,0.132352941176471,0.132352941176471,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax sp. JS42",FALSE,FALSE,TRUE,"In contam list",0.7
"8129","1858609",0.000980362237113238,50,NA,0.132352941176471,0.132352941176471,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax sp. T1",FALSE,FALSE,TRUE,"In contam list",0.7
"8130","553814",0.00125906599594281,56,NA,0.0882352941176471,0.0882352941176471,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax carolinensis",FALSE,FALSE,TRUE,"In contam list",0.7
"8131","2811425",0.00162527363622044,65,NA,0.0220588235294118,0.0220588235294118,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","Variovorax sp. PDNC026",FALSE,FALSE,TRUE,"In contam list",0.7
"8132","662548",0.000352678684988589,56,NA,0.0882352941176471,0.0882352941176471,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","Variovorax sp. RA8",FALSE,FALSE,TRUE,"In contam list",0.7
"8133","434014",0.000297384356777921,41,NA,0.198529411764706,0.198529411764706,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","Variovorax sp. PBL-E5",FALSE,FALSE,TRUE,"In contam list",0.7
"8134","282217",0.000516812676514807,52,NA,0.117647058823529,0.117647058823529,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","Variovorax sp. SRS16",FALSE,FALSE,TRUE,"In contam list",0.7
"8135","34073",0.00763866044501915,66,NA,0.0147058823529411,0.0147058823529411,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","Variovorax paradoxus",FALSE,FALSE,TRUE,"In contam list",0.7
"8136","2714924",0.00195427941791372,47,NA,0.154411764705882,0.154411764705882,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Diaphorobacter","Diaphorobacter sp. HDW4A",FALSE,FALSE,FALSE,"None",0.7
"8137","2714925",0.000158921055324277,50,NA,0.132352941176471,0.132352941176471,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Diaphorobacter","Diaphorobacter sp. HDW4B",FALSE,FALSE,FALSE,"None",0.7
"8138","434010",0.000992239561905332,58,NA,0.0735294117647058,0.0735294117647058,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","Hydrogenophaga sp. PBL-H3",FALSE,FALSE,FALSE,"None",0.7
"8139","216465",0.000289769764805224,57,NA,0.0808823529411764,0.0808823529411764,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Polaromonas","Polaromonas naphthalenivorans",FALSE,FALSE,TRUE,"In contam list",0.7
"8140","520",0.0134350494323413,67,NA,0.00735294117647056,0.00735294117647056,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis",FALSE,FALSE,FALSE,"None",0.7
"8141","35814",0.00601545609161251,67,NA,0.00735294117647056,0.00735294117647056,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella holmesii",FALSE,FALSE,FALSE,"None",0.7
"8142","85698",0.00161782861968332,41,NA,0.698529411764706,0.698529411764706,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter","Achromobacter xylosoxidans",FALSE,FALSE,TRUE,"In contam list",0.7
"8143","511",0.00299829221179254,64,NA,0.0294117647058824,0.0294117647058824,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Alcaligenes","Alcaligenes faecalis",FALSE,FALSE,FALSE,"None",0.7
"8144","279113",0.0068804489042154,67,NA,0.00735294117647056,0.00735294117647056,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","Collimonas pratensis",FALSE,FALSE,FALSE,"None",0.7
"8145","2728020",0.000163890604451436,47,NA,0.154411764705882,0.154411764705882,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","Massilia forsythiae",FALSE,FALSE,TRUE,"In contam list",0.7
"8146","2769491",0.000128206941557036,44,NA,0.176470588235294,0.176470588235294,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","Massilia litorea",FALSE,FALSE,TRUE,"In contam list",0.7
"8147","1658665",0.00172390755731053,64,NA,0.0294117647058824,0.0294117647058824,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Roseateles","Mitsuaria sp. 7",FALSE,FALSE,FALSE,"None",0.7
"8148","34103",0.000343316826078327,61,NA,0.0514705882352942,0.0514705882352942,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Sphaerotilus","Sphaerotilus natans",FALSE,FALSE,FALSE,"None",0.7
"8149","1296669",0.000733058722935689,63,NA,0.0367647058823529,0.0367647058823529,TRUE,"Pseudomonadota","Betaproteobacteria","Burkholderiales",NA,"Aquabacterium","Aquabacterium olei",FALSE,FALSE,TRUE,"In contam list",0.7
"8150","487",0.0919873771005928,68,NA,0.5,0.5,TRUE,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis",TRUE,TRUE,FALSE,"In oral list",0.7
"8151","63",0.000305100548622106,55,NA,0.0955882352941176,0.0955882352941176,TRUE,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Vitreoscilla","Vitreoscilla filiformis",FALSE,FALSE,FALSE,"None",0.7
"8152","168471",0.0115977971950076,66,NA,0.0147058823529411,0.0147058823529411,TRUE,"Pseudomonadota","Betaproteobacteria","Neisseriales","Aquaspirillaceae","Laribacter","Laribacter hongkongensis",FALSE,FALSE,FALSE,"None",0.7
"8153","2811415",0.00105137973192058,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Pseudomonadota","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Niveibacterium","Niveibacterium microcysteis",FALSE,FALSE,FALSE,"None",0.7
"8154","1765049",0.00026082834872378,54,NA,0.102941176470588,0.102941176470588,TRUE,"Pseudomonadota","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Azospira","Azospira sp. I09",FALSE,FALSE,TRUE,"In contam list",0.7
"8155","748247",0.000251690012421317,56,NA,0.0882352941176471,0.0882352941176471,TRUE,"Pseudomonadota","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Azoarcus","Azoarcus sp. KH32C",FALSE,FALSE,TRUE,"In contam list",0.7
"8156","1524461",0.00158533356635018,22,NA,0.338235294117647,0.338235294117647,TRUE,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. EGD-AKN5",FALSE,FALSE,TRUE,"In contam list",0.7
"8157","287",0.0150420826593696,64,NA,0.0294117647058824,0.0294117647058824,TRUE,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa",FALSE,FALSE,TRUE,"In contam list",0.7
"8158","76758",0.00299306141785163,65,NA,0.0220588235294118,0.0220588235294118,TRUE,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas orientalis",FALSE,FALSE,TRUE,"In contam list",0.7
"8159","76761",0.00103369306209656,55,NA,0.0955882352941176,0.0955882352941176,TRUE,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas veronii",FALSE,FALSE,TRUE,"In contam list",0.7
"8160","587753",0.00378432359691007,67,NA,0.00735294117647056,0.00735294117647056,TRUE,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas chlororaphis",FALSE,FALSE,TRUE,"In contam list",0.7
"8161","321662",0.00295402659799574,64,NA,0.0294117647058824,0.0294117647058824,TRUE,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas moraviensis",FALSE,FALSE,TRUE,"In contam list",0.7
"8162","303",0.00158137819768221,53,NA,0.110294117647059,0.110294117647059,TRUE,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida",FALSE,FALSE,TRUE,"In contam list",0.7
"8163","316",0.000102039271985514,43,NA,0.183823529411765,0.183823529411765,TRUE,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","Stutzerimonas stutzeri",FALSE,FALSE,FALSE,"None",0.7
"8164","47877",8.23364026988184e-05,50,NA,0.132352941176471,0.132352941176471,TRUE,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas amygdali",FALSE,FALSE,TRUE,"In contam list",0.7
"8165","470",0.00221175067292388,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter baumannii",FALSE,FALSE,TRUE,"In contam list",0.7
"8166","28090",0.000292003797913909,50,NA,0.132352941176471,0.132352941176471,TRUE,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter lwoffii",FALSE,FALSE,TRUE,"In contam list",0.7
"8167","2136182",8.44269455506961e-06,21,NA,0.345588235294118,0.345588235294118,TRUE,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter cumulans",FALSE,FALSE,TRUE,"In contam list",0.7
"8168","573",0.0159920665260758,65,NA,0.522058823529412,0.522058823529412,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae",FALSE,FALSE,FALSE,"None",0.7
"8169","2058152",0.00282099013468158,63,NA,0.0367647058823529,0.0367647058823529,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella grimontii",FALSE,FALSE,FALSE,"None",0.7
"8170","244366",0.000196607573255354,37,NA,0.227941176470588,0.227941176470588,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella variicola",FALSE,FALSE,FALSE,"None",0.7
"8171","546",0.00676014226461119,63,NA,0.0367647058823529,0.0367647058823529,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter freundii",FALSE,FALSE,FALSE,"None",0.7
"8172","1703250",0.000298292424469358,31,NA,0.272058823529412,0.272058823529412,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter sp. CRE-46",FALSE,FALSE,FALSE,"None",0.7
"8173","562",0.00508772670786736,63,NA,0.0367647058823529,0.0367647058823529,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli",FALSE,FALSE,TRUE,"In contam list",0.7
"8174","158836",0.00215777039196153,54,NA,0.102941176470588,0.102941176470588,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter hormaechei",FALSE,FALSE,TRUE,"In contam list",0.7
"8175","1848517",0.000158080277921423,52,NA,0.117647058823529,0.117647058823529,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter sp. LU1",FALSE,FALSE,TRUE,"In contam list",0.7
"8176","28901",0.00238342781081849,63,NA,0.0367647058823529,0.0367647058823529,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica",FALSE,FALSE,FALSE,"None",0.7
"8177","83655",0.000133626445748338,31,NA,0.272058823529412,0.272058823529412,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Leclercia","Leclercia adecarboxylata",FALSE,FALSE,FALSE,"None",0.7
"8178","413497",2.86770220954223e-05,31,NA,0.272058823529412,0.272058823529412,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter dublinensis",FALSE,FALSE,FALSE,"None",0.7
"8179","47917",0.00114336475609129,63,NA,0.0367647058823529,0.0367647058823529,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia fonticola",FALSE,FALSE,FALSE,"None",0.7
"8180","630",0.000250453999479869,57,NA,0.0808823529411764,0.0808823529411764,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia","Yersinia enterocolitica",FALSE,FALSE,FALSE,"None",0.7
"8181","58169",5.95390037999038e-05,40,NA,0.205882352941176,0.205882352941176,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Rahnella","Rahnella inusitata",FALSE,FALSE,FALSE,"None",0.7
"8182","2126321",0.000131837651222745,53,NA,0.110294117647059,0.110294117647059,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Nissabacter","Nissabacter sp. SGAir0207",FALSE,FALSE,FALSE,"None",0.7
"8183","470934",0.000873877895133487,63,NA,0.0367647058823529,0.0367647058823529,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea vagans",FALSE,FALSE,FALSE,"None",0.7
"8184","55209",0.00011338493082977,50,NA,0.132352941176471,0.132352941176471,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea cypripedii",FALSE,FALSE,FALSE,"None",0.7
"8185","549",0.00013864128734099,55,NA,0.0955882352941176,0.0955882352941176,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea agglomerans",FALSE,FALSE,FALSE,"None",0.7
"8186","2575375",0.000114421437138174,52,NA,0.117647058823529,0.117647058823529,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea sp. SO10",FALSE,FALSE,FALSE,"None",0.7
"8187","2052056",3.18998309884225e-05,36,NA,0.235294117647059,0.235294117647059,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea phytobeneficialis",FALSE,FALSE,FALSE,"None",0.7
"8188","66269",1.54885478367615e-05,23,NA,0.330882352941177,0.330882352941177,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea stewartii",FALSE,FALSE,FALSE,"None",0.7
"8189","182337",3.01355040153792e-06,3,NA,0.477941176470588,0.477941176470588,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia billingiae",FALSE,FALSE,FALSE,"None",0.7
"8190","569",0.000429909022209869,61,NA,0.0514705882352942,0.0514705882352942,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Hafniaceae","Hafnia","Hafnia alvei",FALSE,FALSE,FALSE,"None",0.7
"8191","703",9.94525475977888e-05,53,NA,0.110294117647059,0.110294117647059,TRUE,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Plesiomonas","Plesiomonas shigelloides",FALSE,FALSE,FALSE,"None",0.7
"8192","347",0.00356019040036478,64,NA,0.0294117647058824,0.0294117647058824,TRUE,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Xanthomonas","Xanthomonas oryzae",FALSE,FALSE,TRUE,"In contam list",0.7
"8193","346",0.000444034109111975,54,NA,0.102941176470588,0.102941176470588,TRUE,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Xanthomonas","Xanthomonas citri",FALSE,FALSE,TRUE,"In contam list",0.7
"8194","56458",0.000641359596023792,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Xanthomonas","Xanthomonas sacchari",FALSE,FALSE,TRUE,"In contam list",0.7
"8195","128785",0.00621504642634265,66,NA,0.0147058823529411,0.0147058823529411,TRUE,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Pseudoxanthomonas","Pseudoxanthomonas mexicana",FALSE,FALSE,TRUE,"In contam list",0.7
"8196","674",0.000594920005693198,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio mimicus",FALSE,FALSE,FALSE,"None",0.7
"8197","672",0.000228985026445615,58,NA,0.0735294117647058,0.0735294117647058,TRUE,"Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio vulnificus",FALSE,FALSE,FALSE,"None",0.7
"8198","2587865",9.47006738378685e-05,50,NA,0.132352941176471,0.132352941176471,TRUE,"Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio sp. THAF190c",FALSE,FALSE,FALSE,"None",0.7
"8199","1891207",0.000603870814802832,63,NA,0.0367647058823529,0.0367647058823529,TRUE,"Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Thaumasiovibrio","Thaumasiovibrio subtropicus",FALSE,FALSE,FALSE,"None",0.7
"8200","45056",0.00083524236818527,63,NA,0.0367647058823529,0.0367647058823529,TRUE,"Pseudomonadota","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella adelaidensis",FALSE,FALSE,FALSE,"None",0.7
"8201","28108",0.000163966784959259,53,NA,0.110294117647059,0.110294117647059,TRUE,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas macleodii",FALSE,FALSE,FALSE,"None",0.7
"8202","62322",2.62672043597542e-05,34,NA,0.25,0.25,TRUE,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella baltica",FALSE,FALSE,FALSE,"None",0.7
"8203","747",0.00129013184316018,63,NA,0.0367647058823529,0.0367647058823529,TRUE,"Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella","Pasteurella multocida",FALSE,TRUE,FALSE,"In oral list",0.7
"8204","2014542",0.000362507852074088,58,NA,0.0735294117647058,0.0735294117647058,TRUE,"Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alcanivorax","Alcanivorax sp. N3-2A",FALSE,FALSE,FALSE,"None",0.7
"8205","263",9.67959490643972e-06,17,NA,0.375,0.375,TRUE,"Pseudomonadota","Gammaproteobacteria","Thiotrichales","Francisellaceae","Francisella","Francisella tularensis",FALSE,FALSE,FALSE,"None",0.7
"8206","396595",1.4919386625053e-05,32,NA,0.264705882352941,0.264705882352941,TRUE,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Thioalkalivibrio","Thioalkalivibrio sp. K90mix",FALSE,FALSE,FALSE,"None",0.7
"8207","2847989",0.00807050731976932,67,NA,0.00735294117647056,0.00735294117647056,TRUE,"Thermodesulfobacteriota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geomonas","Geomonas subterranea",FALSE,FALSE,FALSE,"None",0.7
"8208","196",0.00191864956972195,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter fetus",TRUE,TRUE,FALSE,"In oral list",0.7
"8209","195",0.000350158932415364,29,NA,0.286764705882353,0.286764705882353,TRUE,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter coli",TRUE,TRUE,FALSE,"In oral list",0.7
"8210","197",0.00231178683843353,55,NA,0.0955882352941176,0.0955882352941176,TRUE,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter jejuni",TRUE,TRUE,FALSE,"In oral list",0.7
"8211","255507",0.000503632724364503,55,NA,0.0955882352941176,0.0955882352941176,TRUE,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Arcobacteraceae","Aliarcobacter","Aliarcobacter cibarius",FALSE,FALSE,FALSE,"None",0.7
"8212","210",0.000503073650822808,59,NA,0.0661764705882353,0.0661764705882353,TRUE,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","Helicobacter pylori",FALSE,FALSE,FALSE,"None",0.7
"8213","2220073",0.000831859365140384,60,NA,0.0588235294117647,0.0588235294117647,TRUE,"Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Pseudobdellovibrionaceae","Bdellovibrio","Bdellovibrio sp. NC01",FALSE,FALSE,FALSE,"None",0.7
"8214","33059",0.000195775058511552,58,NA,0.0735294117647058,0.0735294117647058,TRUE,"Pseudomonadota","Acidithiobacillia","Acidithiobacillales","Acidithiobacillaceae","Acidithiobacillus","Acidithiobacillus caldus",FALSE,FALSE,FALSE,"None",0.7
"8215","817",0.00324258201978667,64,NA,0.0294117647058824,0.0294117647058824,TRUE,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis",FALSE,TRUE,FALSE,"In oral list",0.7
"8216","28133",0.00120081856251388,60,NA,0.0588235294117647,0.0588235294117647,TRUE,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella nigrescens",TRUE,TRUE,FALSE,"In oral list",0.7
"8217","652716",0.00206207441258655,64,NA,0.0294117647058824,0.0294117647058824,TRUE,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella sp. oral taxon 299",TRUE,TRUE,FALSE,"In oral list",0.7
"8218","165179",0.0004127614998506,57,NA,0.0808823529411764,0.0808823529411764,TRUE,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri",FALSE,FALSE,FALSE,"None",0.7
"8219","373891",0.000429343967977003,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Bacteroidota","Cytophagia","Cytophagales","Flammeovirgaceae","Flammeovirga","Flammeovirga kamogawensis",FALSE,FALSE,FALSE,"None",0.7
"8220","512763",0.000304928752290826,57,NA,0.0808823529411764,0.0808823529411764,TRUE,"Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Rufibacter","Rufibacter tibetensis",FALSE,FALSE,FALSE,"None",0.7
"8221","996",0.00197113401731441,65,NA,0.0220588235294118,0.0220588235294118,TRUE,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium columnare",FALSE,FALSE,TRUE,"In contam list",0.7
"8222","1316593",0.000194242905845475,45,NA,0.169117647058824,0.169117647058824,TRUE,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Capnocytophaga sp. oral taxon 864",TRUE,TRUE,FALSE,"In oral list",0.7
"8223","146919",0.000122769407412738,53,NA,0.110294117647059,0.110294117647059,TRUE,"Rhodothermota","Rhodothermia","Rhodothermales","Salinibacteraceae","Salinibacter","Salinibacter ruber",FALSE,FALSE,FALSE,"None",0.7
"8224","861299",0.000607774101936252,58,NA,0.0735294117647058,0.0735294117647058,TRUE,"Gemmatimonadota","Gemmatimonadia","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa","Gemmatirosa kalamazoonensis",FALSE,FALSE,FALSE,"None",0.7
"8225","167642",0.00126916004932813,63,NA,0.0367647058823529,0.0367647058823529,TRUE,"Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Ilyobacter","Ilyobacter polytropus",FALSE,FALSE,FALSE,"None",0.7
"8226","157691",0.000277928733017023,41,NA,0.198529411764706,0.198529411764706,TRUE,"Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Leptotrichia shahii",TRUE,TRUE,FALSE,"In oral list",0.7
"8227","1473598",9.50505883185881e-05,47,NA,0.154411764705882,0.154411764705882,TRUE,"Acidobacteriota","Terriglobia","Bryobacterales","Bryobacteraceae","Paludibaculum","Paludibaculum fermentans",FALSE,FALSE,FALSE,"None",0.7
"8228","940615",3.84025297943682e-05,41,NA,0.198529411764706,0.198529411764706,TRUE,"Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Granulicella","Granulicella tundricola",FALSE,FALSE,FALSE,"None",0.7
"8229","1636152",5.9372822630867e-05,44,NA,0.176470588235294,0.176470588235294,TRUE,"Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctomyces","Planctomyces sp. SH-PL62",FALSE,FALSE,FALSE,"None",0.7
"8230","29284",0.00135177619159831,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Euryarchaeota","Halobacteria","Halobacteriales","Haloferacaceae","Halorubrum","Halorubrum trapanicum",FALSE,FALSE,FALSE,"None",0.7
"8231","2497325",0.000161203125808862,53,NA,0.110294117647059,0.110294117647059,TRUE,"Euryarchaeota","Halobacteria","Halobacteriales","Haloferacaceae","Halorubrum","Halorubrum sp. BOL3-1",FALSE,FALSE,FALSE,"None",0.7
