"GO Term ID","Function","RDC_1_H1","RDC_2_H11","RDC_2_H3","RDC_2_H4","RDC_2_H5","RDC_2_H6","RDC_2_H7","RDC_2_H8","RDC_2_H9","RDC_3_H12","RDC_3_H13","RDC_3_H14","RDC_3_H15","RDC_3_H16","RDC_3_H17","RDC_3_H18","RDC_3_H19","RDC_3_H20","RDC_3_H23","RDC_4_H25","RDC_4_H26","RDC_4_H27","RDC_4_H28","RDC_4_H29","RDC_4_H31","RDC_4_H33","RDC_4_H36","RDC_4_H37","RDC_4_H40","RDC_5_H43","RDC_5_H44","RDC_5_H45","RDC_5_H47","RDC_5_H48","RDC_5_H49","RDC_5_H50","RDC_5_H51","RDC_5_H52","RDC_5_H53","RDC_5_H54","RDC_5_H55","RDC_5_H56","RDC_5_H57","RDC_5_H58","RDC_5_H59","RDC_5_H60","RDC_5_H61","RDC_6_H62","RDC_6_H63","RDC_6_H64","RDC_6_H65","RDC_6_H66","RDC_6_H68","RDC_6_H69","RDC_6_H70","RDC_6_H71"
"GO:0015810","aspartate transport",0.111735,1.64956,3.29306,0,0.486444,0.97916,0.88643,0,0.445639,1.51155,0.458393,0,0.689325,0,1.42385,0,0.511552,0,0.951702,0,0.732973,0,0,0,0,0,0,0,0,4.84848,0.559868,0,0,0,2.26224,0,1.2872,0.742386,1.01288,0,0,2.01615,0.453688,4.47728,0.352303,0.95511,0,0,0,0,0.730262,0.762033,0.350473,1.79871,0,0
"GO:0015813","L-glutamate transport",4.80073,18.8475,12.9155,3.6572,10.1347,19.8915,11.7838,0,22.0813,19.9199,5.93842,0,2.77443,0,1.90284,1.62237,1.16903,0.82941,18.8259,4.03933,8.31865,1.24553,14.8626,0,0,0,1.67805,2.30313,0,10.3139,5.312,6.11369,7.25622,5.246,7.87859,24.3606,9.96651,6.34128,2.67384,1.80036,0.209835,3.41951,2.60417,8.39228,4.08657,1.341,3.8753,1.52918,17.0088,9.61258,23.439,2.31861,20.5246,38.5082,3.53463,0
"GO:0015821","methionine transport",49.1381,31.7706,32.6847,21.9772,28.8116,27.4846,27.8003,15.6902,33.9805,28.6516,23.1186,0.959912,29.781,1.22143,17.6933,3.64966,28.0771,9.97347,29.212,25.6066,29.0525,24.735,29.4382,1.85499,3.57001,1.0585,3.86074,1.97933,13.7665,19.7493,30.9598,13.4133,21.7535,12.1841,19.0939,29.5158,32.4081,26.0999,15.9397,5.50457,10.541,17.345,26.0737,27.3105,13.9043,4.26469,17.9339,15.1186,15.5734,12.0192,54.4173,7.10067,42.7709,64.8855,27.7017,0
"GO:0015824","proline transport",17.069,23.1167,26.9935,7.97034,13.4969,24.1322,18.8121,7.24112,30.0466,28.9729,12.3632,0.584674,9.09866,0.651945,7.65276,1.07132,9.95094,6.94139,19.673,6.67767,11.7284,13.3233,19.8547,0.468556,1.30576,0,1.91996,0.906691,0,8.14905,13.6269,9.62342,5.99208,7.40204,12.6861,32.1402,25.0031,17.6015,7.08075,4.1715,1.44051,6.51457,16.0848,14.8622,8.6538,40.6757,11.9385,5.9577,16.989,10.0526,38.5444,3.99856,32.6047,44.0829,27.9311,0
"GO:0015826","threonine transport",4.83536,15.0862,2.28672,1.98902,7.2976,15.9442,12.7856,0,17.924,13.5513,5.06329,0,0,0,0,3.38927,0,0,25.194,1.36081,7.51725,3.51785,11.5303,0,0,0,3.32011,1.0315,0,1.8548,1.60885,4.49366,7.42401,3.53051,4.38391,23.0132,5.89201,2.54351,0,1.19062,0,0,0,1.09637,1.40569,7.85851,3.98202,0,9.55024,8.45929,15.2171,0,15.3762,30.1386,0.847918,0
"GO:0015833","peptide transport",140.698,78.7317,171.691,74.1584,94.9788,80.9632,71.6344,64.6133,89.5694,69.524,83.4023,4.64718,117.964,4.36371,104.296,5.91315,125.821,22.4751,74.5002,85.6947,74.4339,90.6547,82.5294,4.04578,13.2642,4.39648,8.06343,7.54119,71.16,122.23,119.793,32.0361,47.5967,32.7757,76.5423,56.4819,126.036,111.975,57.1732,14.1149,41.0686,94.6571,100.37,129.714,67.2467,92.2318,56.9381,67.9035,40.4299,18.5448,127.138,92.8409,98.7781,139.882,200.036,8.49584
"GO:0015846","polyamine transport",30.8463,20.0774,12.0041,2.17212,11.3975,8.07705,19.2432,1.95563,4.89475,2.07088,5.42495,0,1.83391,0,4.99103,0.773938,0,0.711192,26.1434,4.41249,6.49623,3.84698,4.30884,0,0,0,0,0,0,6.84496,5.73851,3.07886,5.67028,0,7.0658,1.94314,6.90725,4.0932,0.785778,0,0.840344,6.21355,2.56647,8.10516,2.68367,33.7907,1.15566,3.09728,1.06833,0,3.67585,5.79286,5.27894,76.5963,10.9212,0
"GO:0015871","choline transport",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO:0015886","heme transport",0.570318,4.12323,0.360957,0,1.51484,9.57203,4.12469,0,4.64537,0,1.41631,0,0,0.593786,0,0.558446,0,0.940833,3.59087,0,2.37574,3.21126,3.89953,0,0,0,0,0,0,0,0.485738,0.468678,2.17798,2.17626,0,1.28577,1.9426,0,1.3808,0,0,0,0,0.23842,0,3.18023,3.06491,0,1.56924,0,3.78458,0,1.46517,16.3535,0,0
"GO:0015888","thiamine transport",16.8778,12.3133,27.6745,7.41188,8.67715,7.11739,11.1664,7.13609,8.68561,6.2442,8.22435,0,11.6513,0,11.6171,1.36047,11.5523,6.45148,16.4862,6.20797,6.82923,11.0184,9.16499,0.756557,1.32544,0,0,1.13619,2.89112,11.7229,15.6669,4.89787,0,2.28743,12.1626,5.49829,20.5488,17.9448,7.29,1.87583,3.66631,9.67947,14.2323,18.3052,10.3741,51.6383,12.1685,7.9257,4.23248,0,13.0816,8.30973,12.3547,39.5689,33.2455,0
"GO:0015891","siderophore transport",13.9152,65.5989,16.2873,8.39684,29.8058,94.5216,60.2796,0.541354,103.891,99.4155,27.3785,0,0,0,0,13.333,0,0,107.592,7.2298,16.011,12.1781,76.2096,0,0.344893,0,22.9008,1.91476,0,15.7475,13.1929,26.1631,29.6971,21.2476,19.8276,151.351,38.8677,16.1032,2.57517,10.5546,0,0.53448,0,1.32765,10.658,0,26.4465,0.521201,83.342,72.003,110.869,0,76.6451,239.046,0.403831,0
"GO:0015893","drug transport",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387364,0,0
"GO:0015914","phospholipid transport",2.44677,10.379,9.90519,4.99639,5.30774,17.2223,10.9267,0.745138,19.0552,15.6094,5.25311,0,3.42615,0,2.01356,3.10867,1.88498,0,12.156,3.42468,4.33948,3.54865,9.27211,0,0,0,5.43421,0.894825,0,8.40617,4.27984,3.55612,8.32377,2.9177,7.34576,19.879,8.69808,3.3518,1.46012,1.90466,0.461064,4.02953,0.624711,6.56593,3.12966,2.12245,7.61382,0.781301,14.8949,17.7488,17.1196,0,15.605,35.2708,6.11693,1.53014
"GO:0015920","lipopolysaccharide transport",5.99316,20.4822,12.5229,9.92043,10.2991,26.0618,15.7232,0.924501,30.9782,22.7769,8.55876,0,4.17097,0,0.99378,5.42486,3.27067,0,30.5862,6.82839,6.72186,6.39913,21.707,0.428506,0,0,5.37405,0.752024,0,11.2201,6.85054,8.66322,14.2744,8.06935,7.49692,41.1797,14.216,5.70975,2.43276,3.50383,1.02668,5.89275,1.13273,6.66079,5.89511,2.44749,12.1698,4.09077,19.8932,14.374,36.3692,0.415052,25.9248,61.1384,13.6025,0
"GO:0015936","coenzyme A metabolic process",26.4411,10.3631,15.0767,6.26489,10.2894,7.04328,10.5402,11.9636,7.01656,4.13322,6.60655,0.960731,9.00957,0,6.20641,0,20.2967,5.08965,10.5155,10.1354,9.88841,17.7529,6.93022,0,0.88313,0,0,0,0,5.9941,16.1789,3.38416,8.31201,2.78761,7.64665,3.12584,13.7404,7.6942,3.3615,1.8624,4.98001,7.7415,9.38536,9.76598,6.31559,2.12932,6.68988,7.09464,5.22945,0,10.7378,6.54844,7.83581,18.4695,25.7863,0
"GO:0015937","coenzyme A biosynthetic process",153.097,110.762,160.912,117.876,98.9127,105.137,95.8114,64.4975,132.74,89.7982,101.23,5.3061,129.963,8.1069,83.1983,6.90539,116.389,16.3544,97.7348,112.343,101.002,90.3006,115.407,5.68244,12.1701,6.43193,14.4721,5.00992,73.2433,106.458,143.21,43.5696,62.1695,42.6335,82.8858,101.832,124.711,111.941,53.0183,20.5147,50.1716,102.354,100.883,112.569,55.3135,126.73,72.0048,63.3849,64.3544,54.6635,174.751,45.5242,150.077,194.947,178.008,11.9812
"GO:0015940","pantothenate biosynthetic process",56.5798,46.0282,85.372,34.063,32.0472,35.2057,37.7136,19.4244,44.6438,28.4384,18.9522,1.06261,33.6405,0,30.0121,4.13105,34.1343,19.398,53.7808,21.1199,26.864,33.453,25.2864,1.1451,4.47649,1.25264,3.05944,2.32068,5.65937,46.9724,42.64,11.8355,13.6523,8.48607,25.2571,13.214,55.9949,41.6409,25.957,5.50609,7.49368,31.048,44.9223,62.9968,23.7892,78.2482,57.1356,23.1887,11.8266,2.0804,53.6436,23.2377,54.5465,92.8152,91.9011,1.53071
"GO:0015941","pantothenate catabolic process",22.6465,22.493,25.2039,22.7422,15.1183,19.3995,18.2593,9.63487,24.7763,20.6021,15.3531,0.88378,24.721,1.59204,12.8404,0,17.7808,1.6807,19.8063,20.1914,17.5248,11.9232,21.8349,1.09993,2.33999,1.27028,1.93461,0,14.2332,19.9718,25.306,7.64462,11.5206,7.98184,13.1898,18.4943,20.0205,19.1592,7.89307,3.53287,9.84617,20.1049,16.8179,19.1867,9.5201,8.01073,14.7245,10.2754,9.2899,12.486,36.2769,5.86721,32.1756,38.5392,20.9525,1.97154
"GO:0015942","formate metabolic process",0.200722,0.379034,0,0,1.3421,0,0.36212,10.0668,0,0,3.14718,0,2.82784,0,0.715489,0,15.389,0,0,1.70592,1.61014,8.61039,0,0,0,0,0,0,0,0.397413,0.583827,0,0,0,0,0,0.528189,0.350323,0,0,2.25276,0.935895,0,0,1.37753,6.15203,0,5.82758,0,0,0.674724,0,0,1.82501,21.1112,0
"GO:0015944","formate oxidation",0.212028,3.65089,3.14148,1.13976,1.81099,2.86786,2.99005,0,3.06805,3.85368,3.80303,0,1.22474,0,1.81535,0,0,0,1.75512,0,2.07087,0.785421,3.08329,0,0,0,2.75575,1.15367,0,5.01215,0.955577,1.58329,2.4267,1.45964,2.64302,0,2.05536,0.808954,1.31374,0,0,2.15439,0.621176,5.76411,1.76997,0,3.09226,0.750875,1.75978,0,1.82124,3.38439,2.78482,11.3133,0,0
"GO:0015948","methanogenesis",0.242987,0.203688,0.425358,0,13.0293,2.57584,0,141.63,0,0,36.877,0,37.2364,0,4.11151,0,196.404,2.83405,0,17.9249,15.5744,121.878,0,0,0,0,1.98351,0,11.6128,3.7744,8.6519,0,1.36521,1.38348,0,0,3.29338,0.666668,0,0,37.5644,6.63893,0.559272,0.115207,22.7559,0,2.93842,66.4136,0,0,8.39035,3.41993,0,0,292.635,0
"GO:0015949","nucleobase-containing small molecule interconversion",0,0.294366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24695,0,0
"GO:0015969","guanosine tetraphosphate metabolic process",104.721,65.2443,83.0396,55.8087,65.5033,58.0176,55.8665,32.2982,68.7025,49.5023,52.3046,2.05757,52.4137,4.42254,36.4168,4.76013,53.3147,12.0603,65.9115,59.8522,58.3758,42.5918,60.6941,3.13175,7.63742,3.78791,13.1774,3.99709,47.0104,37.2259,70.8487,20.9555,35.3571,23.9842,37.4008,59.7834,63.8061,53.399,24.3735,12.4101,20.8102,41.8732,50.3983,46.5292,27.0657,98.5273,42.8687,31.0269,35.4946,18.9631,94.4258,24.0973,91.2969,102.239,86.4239,7.95001
"GO:0015970","guanosine tetraphosphate biosynthetic process",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487033,0,0,0,0
"GO:0015976","carbon utilization",30.8276,20.3271,13.7115,5.18422,15.8286,19.1239,20.3508,2.96753,14.3618,6.78126,8.95631,0,6.64218,0,9.29241,5.67294,3.46702,0,27.0624,8.69113,14.7139,7.62058,16.5442,0,0,0,2.95511,1.74226,6.37777,13.1526,13.2471,6.82814,15.6428,4.26424,10.2095,4.976,9.41515,6.356,2.32828,0.90518,2.19855,9.84266,2.49144,11.5975,6.32096,11.3165,9.04556,8.63445,8.88717,3.31826,15.4431,6.1873,13.5369,68.8357,9.46471,0
"GO:0015977","carbon fixation",21.1181,12.5896,5.96977,14.574,10.5817,5.71216,11.0918,11.2093,6.39799,2.0885,10.5779,0.859926,14.6318,1.77374,11.9697,1.69604,15.1385,0.635563,13.4337,14.8869,12.3487,9.54548,12.6412,1.17859,1.95819,1.23581,1.57986,1.06653,11.9297,2.92448,15.8542,2.7851,9.02342,4.49281,3.75939,1.85471,6.55569,9.39872,5.61877,1.99068,7.66257,9.79219,12.0168,5.81791,2.80721,0,3.53188,8.15909,0,0,14.3578,2.30665,10.8251,32.4324,9.92653,2.5927
"GO:0015979","photosynthesis",0,0.568136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81676,0,0,0,0
"GO:0015986","ATP synthesis coupled proton transport",543.524,307.882,520.407,270.997,342.706,354.654,267.816,147.98,387.717,214.177,258.853,11.0859,258.316,10.0032,182.855,21.3379,227.221,78.3742,267.495,274.28,275.718,268.203,293.186,17.6702,26.201,8.85525,41.6715,25.8748,154.591,243.503,393.647,111.585,178.782,114.45,246.623,285.291,356.252,265.51,131.115,70.4968,98.7508,227.817,230.007,292.808,174.413,393.925,221.882,173.594,191.15,94.3677,438.449,152.396,445.76,495.645,393.451,13.6153
"GO:0015990","electron transport coupled proton transport",0,4.17459,1.26047,0,1.20052,3.30972,4.74868,1.07312,6.12789,0,2.84678,0,0,0,0,1.45982,0,0.543997,1.4725,0,2.4361,0.463432,2.26201,0,0,0,1.20465,0,0,0.423064,0,0.642651,1.41795,0,0,1.04238,1.18135,1.97929,0,0,0,0,0,0,0,0,6.06229,0,1.80905,0,7.29643,3.13742,4.51003,8.62549,0,0
"GO:0015991","ATP hydrolysis coupled proton transport",108.998,66.7268,135.287,56.124,76.3652,76.9079,59.5579,39.3298,79.5942,35.0145,53.979,2.67961,53.8532,1.51617,49.5162,5.47861,66.8587,15.0868,58.9795,44.2266,61.0527,73.785,51.3465,2.89028,4.04632,2.48731,6.14457,5.49237,32.3145,71.5718,80.9024,18.2615,34.4665,11.9634,62.8603,46.0056,84.1674,56.2572,28.0999,12.7177,27.0319,64.3887,44.5652,75.021,37.8461,201.642,43.7917,51.9345,41.7687,16.2907,80.6418,39.7921,81.5073,92.1617,185.929,0
"GO:0015995","chlorophyll biosynthetic process",0.334393,0.568136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900858,0,0,0,0,7.29273,1.25885,0,0,0
"GO:0015996","chlorophyll catabolic process",0.556083,1.59581,0.390612,0,0.765327,0,1.47475,0,2.56674,0,0,0,0,0,0,0,0,0,0,0,1.08499,0,1.2313,0,0,0,0,0,0,0,0.32496,0,0,0,0,2.45611,0.425146,2.14148,0,0,0,0,0,0,0,0,3.58541,0,0,0,8.75688,0,4.93149,0,0,0
"GO:0016024","CDP-diacylglycerol biosynthetic process",39.5688,25.6323,19.4647,8.42253,16.2454,18.7054,20.8875,3.65054,25.7349,24.4406,12.7444,0,10.2613,0.757944,6.1177,3.3861,5.91662,0.752885,26.8995,11.1676,16.6581,9.05605,18.1631,0,0.981005,0,3.7293,2.15289,4.76991,18.6452,18.2925,7.3264,13.6921,5.92402,15.9834,20.7427,17.3684,10.1464,4.81227,2.4947,2.677,10.518,4.85083,17.4509,6.39666,11.4763,6.72309,4.78437,22.2243,13.9691,29.8235,6.61355,25.7903,51.7314,10.4525,0
"GO:0016036","cellular response to phosphate starvation",0.279885,0.703898,0,0,0,0,0.494154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823131,0,0,0,0,3.40885,0,0
"GO:0016042","lipid catabolic process",43.5074,24.7948,45.5231,40.8611,27.3003,34.9905,22.8859,26.8483,44.9599,38.0253,36.7263,1.2195,46.0684,3.26202,26.7289,1.82692,42.2178,8.21689,27.7711,35.1175,28.1199,31.3748,46.9585,3.58289,5.2483,2.69495,3.61856,3.71042,25.5543,25.2947,48.243,16.3529,14.4714,18.826,21.4464,42.7096,43.6815,41.2292,19.2262,7.87145,16.9764,34.105,42.493,32.5655,18.2852,15.7471,21.1692,33.6056,21.3772,8.37221,64.3981,10.1624,53.5992,50.4844,42.7888,4.93402
"GO:0016051","carbohydrate biosynthetic process",15.343,16.2639,29.655,8.39754,18.29,29.6898,15.599,13.4165,28.0051,20.7023,15.4326,0,13.9898,0,11.3298,1.86722,22.0577,0.532271,20.0076,9.08786,14.1281,16.862,18.9144,0,0,0,5.63048,0.652248,4.6386,32.0473,20.5114,6.49708,10.4492,6.20363,15.1656,26.7593,21.1328,11.8472,5.39218,3.20545,9.1363,23.9353,5.14455,28.0122,13.7467,5.84733,12.0053,13.2901,21.0556,12.2566,32.341,13.3117,23.4459,44.1,46.3006,0
"GO:0016052","carbohydrate catabolic process",38.7208,14.2612,34.4095,23.2761,19.0872,16.214,12.9937,18.5766,15.3188,9.88371,23.1006,0.882039,25.3997,1.57825,19.3201,0,25.3968,1.71649,10.1408,21.2479,20.2256,19.0074,22.937,0.880463,3.43348,1.5186,1.08348,1.37716,12.8483,18.5778,38.6852,5.94214,12.1697,8.90503,20.6969,3.42623,25.4229,22.015,8.58994,5.18566,14.6723,23.2,22.7759,21.539,13.052,38.3205,11.1661,16.774,6.10067,7.62127,25.4116,15.5223,22.6524,26.5628,49.5994,1.83355
"GO:0016070","RNA metabolic process",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01371
"GO:0016075","rRNA catabolic process",91.8623,55.0518,73.0144,37.412,49.8823,46.6678,55.302,20.3223,55.6327,44.7722,39.4049,1.0399,44.9114,1.7229,21.654,5.16986,33.3911,9.87674,54.6605,38.9854,48.5027,36.0146,45.2552,2.03882,5.64113,1.40182,7.73711,3.95639,27.1305,32.485,57.5436,22.0103,20.7105,19.7302,38.1142,30.9167,51.7449,41.392,20.5025,11.6865,13.0645,27.8732,37.9273,41.7882,24.8641,43.783,40.6696,23.5252,30.5138,18.6455,75.2974,23.1838,81.399,102.91,61.2959,1.43521
"GO:0016094","polyprenol biosynthetic process",0.291849,3.64172,0,0,0.587117,0.707412,3.0457,0,0.434885,0,0,0,0,0,0,1.66364,0,0,5.94103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368117,0,0,0,0,0,0,0,0,0.296497,0,0,0,0,0,0,0,0,0,18.7744,0,0
"GO:0016114","terpenoid biosynthetic process",150.255,153.395,241.24,150.536,131.678,153.646,126.593,94.4183,210.084,196.096,120.04,5.63257,158.992,9.35797,118.151,12.9389,140.042,49.4818,155.804,124.217,121.851,122.432,170.886,10.5763,19.9031,8.3009,23.4939,14.3683,78.3994,127.844,166.73,65.6754,73.0875,65.0254,103.581,180.245,209.655,166.306,89.7326,33.0558,51.369,111.624,166.412,168.28,74.8334,228.597,142.553,89.9357,114.165,91.1898,278.187,75.5203,235.656,281.781,259.187,8.11828
"GO:0016117","carotenoid biosynthetic process",10.1342,10.3415,8.26405,3.61742,8.72864,13.9641,13.727,0.982835,17.3081,15.0227,6.28794,0,3.30342,0,1.80126,1.17427,2.44328,0,13.3669,3.19462,7.12077,3.9935,12.9066,0,0,0,3.70857,0,0,6.43783,10.557,3.78008,4.88948,4.193,5.71881,21.902,9.41254,6.52654,1.24434,1.80749,2.44308,4.9062,1.38827,4.49748,6.08763,2.41735,4.32854,2.10144,7.59679,7.52702,22.4809,3.65511,17.823,32.8898,4.04876,0
"GO:0016192","vesicle-mediated transport",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO:0016226","iron-sulfur cluster assembly",191.34,139.687,176.21,106.491,125.988,125.692,124.212,89.2922,150.218,92.3044,99.1821,3.96775,112.039,7.35541,91.9357,11.3304,116.195,27.2902,130.942,105.257,115.21,117.413,128.896,8.12086,11.5521,5.63274,20.227,12.621,91.8079,100.288,135.972,54.1842,80.6994,46.9158,91.1793,105.966,125.358,110.777,55.0108,15.7725,46.0536,97.8234,96.2974,101.718,66.492,212.868,84.1236,82.4836,85.0402,58.0709,164.7,85.0166,156.688,276.942,198.821,13.4428
"GO:0016233","telomere capping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO:0016260","selenocysteine biosynthetic process",63.6239,45.3812,79.0775,41.6024,45.5708,37.6925,34.0308,20.2061,48.3021,34.2545,37.2804,1.46724,39.8066,1.36438,31.0571,3.56995,34.6848,8.93316,43.2537,43.4293,40.3483,32.8076,43.385,2.2239,3.80529,1.61771,9.53228,3.41229,20.6398,41.7452,61.9874,17.5506,27.6316,17.6873,39.6077,31.6417,53.5336,42.6908,19.3401,11.3847,14.7334,37.6315,38.5818,51.2875,25.9163,50.3012,29.4613,25.1029,21.8565,23.0121,61.92,21.3078,57.9247,83.2682,69.5995,2.27446
"GO:0016310","phosphorylation",4.94262,8.08195,8.95179,5.34217,5.84998,3.60804,6.53637,8.97661,5.97246,5.3665,3.07497,0,4.29749,0,0,0,9.31036,1.10837,4.44838,4.44877,5.5517,4.88286,1.74408,0.671531,0.461847,0,1.20217,0,2.85643,3.22748,4.66134,1.9118,2.36969,2.11696,3.13819,2.49069,4.50949,3.6528,0.861563,1.55067,1.6982,2.1736,3.04841,2.52846,1.18097,1.85658,4.83911,3.46424,3.84034,2.52594,10.8391,6.78293,11.565,5.28895,20.1789,0
"GO:0016311","dephosphorylation",59.4068,36.4296,59.3882,23.2583,38.5706,30.4554,29.6142,17.9098,40.1664,30.5778,22.7265,0.98801,21.7028,0.725524,12.1005,0,24.8289,10.2095,28.6396,21.1887,29.1661,25.1331,29.3121,2.22575,3.02364,0.493259,3.45363,3.49119,5.28245,24.0258,38.4205,11.5115,11.3298,11.8487,31.1568,31.6356,38.9061,29.6809,12.2311,8.59461,6.56547,17.1687,20.4673,34.9744,19.9387,50.5933,24.572,19.0585,15.3994,15.1438,45.9518,11.1344,49.3633,56.039,56.766,0
"GO:0016321","female meiosis chromosome segregation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO:0016480","negative regulation of transcription from RNA polymerase III promoter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338121,0,0
"GO:0016485","protein processing",0,1.0722,0,0,0,0,0,0,0,1.14649,0,0,0,0,0,0,0,0,0,0,1.54448,0.765278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660375,0,0.81977,0,0.256557,0,1.03236,1.35991,0,0
"GO:0016539","intein-mediated protein splicing",2.35658,2.34876,13.0429,6.42386,6.47264,1.84834,0.81215,7.32336,5.30165,5.39223,1.87374,0.948708,7.22939,0,2.78613,0.174661,10.7301,8.03201,0.911805,5.51637,3.96788,7.35348,4.77639,0.581741,3.00955,0.40075,0,1.26091,0,4.2672,7.37883,2.82417,0.940047,1.87001,3.47179,3.55101,15.4166,10.4278,7.21507,1.72074,0.900998,0.971813,15.6619,13.7315,3.70434,0.480897,10.4187,5.54032,0,0,8.61717,3.42443,9.23349,3.98607,6.80261,0
"GO:0016567","protein ubiquitination",0,0.947535,0,0,0,0,0.47393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17312,0,0
"GO:0016570","histone modification",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO:0016579","protein deubiquitination",0,0,0,0,0.609029,0,0,0,0,0,0,0,0.752752,0,1.42267,0,0,0,0,0,0.69804,1.3827,0,0,0,0,0,0,0,0.598351,0,0,0,0,0,0,0.590953,0.464683,0,0,0.499525,0.861515,0,0,0,1.33101,0,0,0,0,0,0,0,0,1.64775,0
"GO:0016998","cell wall macromolecule catabolic process",51.5641,14.5368,21.7343,20.5244,22.2808,17.7441,12.4025,15.6369,23.2062,15.4932,15.3898,0.854515,19.0638,1.34649,20.3252,0,25.5091,0.644556,16.474,24.9653,23.5381,21.9325,32.2215,0.577256,1.08517,1.10055,1.18117,0.828104,15.6644,12.0846,26.9485,5.80445,18.2502,6.00913,11.365,20.4157,18.3197,20.5809,7.14436,3.37803,13.126,18.9723,21.5922,12.5347,8.74146,34.5225,4.38091,14.7604,5.80785,3.47859,31.1243,4.80754,26.5602,23.0263,21.5061,2.61712
"GO:0016999","antibiotic metabolic process",1.54833,1.47126,0,0,0.27252,0,1.28613,0,0,0,0,0,0,0,0,0,0,0,1.42741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455796,0.883452,0.68233,2.11426,0,0
"GO:0017000","antibiotic biosynthetic process",0.567071,3.44651,0,0,0,0,0,0,0.767022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224002,0,0,0,0,0,3.30447,0.743897,3.70455,0,0
"GO:0017001","antibiotic catabolic process",8.16169,7.20161,7.37709,2.39409,5.16526,7.64812,5.84884,0,11.8539,13.9328,1.8204,0,1.96341,0,0,0,0,0.704933,7.04655,2.54004,3.67885,1.41887,8.06693,0,0.693302,0,2.11748,0.954115,0,2.6393,5.25762,3.21319,2.98379,4.11955,4.75109,15.4672,6.1081,4.18421,1.81392,1.8901,0,0,2.43169,2.50674,2.64162,0,0.776205,0.879417,9.10808,9.60341,16.9409,0.677079,15.4411,2.01013,0.35499,0
